NewId;OldId;DE;LOD;DIST;KontenNr
wzg.wzg_b2n_007650_mch_dlz1_gv_33.m.de;;33;848;188;217276
wzg.wzg9-740-mch_w6_41.m.de;WWQ_9740_41;41;35669;28;9131292
wzg.aqb27d_mch_pw1_161.m.de;;161;3191;224;817120
wzg.wzg99-060-sbg_b3_99.m.de;;99;38701;108;9907564
wzg.aqq29_sbg_c3_75.m.de;;75;3152;181;807093
wzg.aqq73_sbg_a1_1.m.de;;1;3153;148;807316
wzg.aqb15_mch_c2_106.m.de;;106;3192;158;817310
wzg.cluster_aq99-280-sbg_193.m.de;;193;38707;228;9909220
wzg.wzg9-790-mch_b3_99.m.de;WZG_AQ9_790_Mch_99;99;35670;25;9131545
wzg.cluster_aqaq01-mch_193.m.de;;193;36782;84;9416276
wzg.aq_94_110284_pas_a1_1.m.de;;1;36752;23;9408535
wzg.cluster_aq_99_26825_stg_194.m.de;;194;38703;21;9907989
wzg.cluster_aq_b17_760_0480_aug_194.m.de;;194;6704;245;1716469
wzg.wzg_9_498180_nbg_b3_67.m.de;WZG_AQ_9_498180_Nbg_67;67;3548;159;908447
wzg.wzg_99_30830_sbg_led1_161.m.de;;161;38704;59;9908283
wzg.wzg92-040-deg_a1_1.m.de;;1;35961;27;9206043
wzg.wzg9-260-nbg_c1_73.m.de;WZG_AQ9_260_Nbg_73;73;35278;56;9031224
wzg.wzg_b17_780_0820_lbg_b2_98.m.de;;98;6665;152;1706392
wzg.wzg_9_500994_nbg_dlz1_9.m.de;WZG_AQ_9_500994_Nbg_9;9;3549;39;908583
wzg.wzg9-870-mch_w6_39.m.de;;39;35670;243;9131763
wzg.wzg_96_160770_lin_b2_98.m.de;;98;37577;6;9619718
wzg.wzg_96_170371_mch_pw5_5.m.de;;5;37538;211;9609939
wzg.wzg92-100-deg_a2_2.m.de;;2;35962;83;9206355
wzg.wzg_92_2430_deg_w1_225.m.de;WWQ_922430_225;225;35961;55;9206071
wzg.wzg_96_160972_lin_c2_106.m.de;;106;37577;11;9619723
wzg.aqq235_mch_a1_33.m.de;;33;3160;242;809202
wzg.aqq269_mch_a1_33.m.de;;33;3163;51;809779
wzg.aqq39_sbg_b2_65.m.de;;65;3153;6;807174
wzg.wzg9-125-nbg_w2_3.m.de;WWQ_9125_3;3;35279;158;9031582
wzg.wzg_b17_800_0350_aug_c2_74.m.de;;74;6665;119;1706359
aq.portal_a7_962_719_ulm.m.de;;0;2773;73;709961
wzg.cluster_aq_b2n_005800_gap_cluster_193.m.de;;193;809;147;207251
wzg.cluster_aq99-590-stg_194.m.de;;194;38746;105;9919081
wzg.aqq45_sbg_b1_70.m.de;;70;3153;22;807190
wzg.wzg99-860-stg_a2_2.m.de;;2;38739;1;9917185
wzg.wzg92-210-deg_a2_2.m.de;;2;35963;97;9206625
wzg.aqq221_sbg_b1_65.m.de;;65;3199;124;819068
wzg.aqq13_sbg_ea1_33.m.de;;33;3152;173;807085
wzg.wzg_8_8700_stg_a3_35.m.de;;35;3145;40;805160
wzg.wwq_a7_960_707_ulm_pw3_3.m.de;;3;2773;18;709906
wzg.wzg99-062-sbg_w11_44.m.de;WWQ_99062_44;44;38701;127;9907583
wzg.wzg9-830-mch_cl1_193.m.de;;193;35670;125;9131645
wzg.wzgaqrg203-mch_a1_33.m.de;;33;36782;19;9416211
wzg.wzg_b2n_005940_mch_lsa_r_163.m.de;;163;848;166;217254
wzg.wzg_9_510050_mch_dlz1_33.m.de;WZG_AQ_9_510050_Mch_33;33;3589;233;919017
wzg.wzg_9_489247_nbg_b2_66.m.de;WZG_AQ_9_489247_Nbg_66;66;3546;236;908012
wzg.wzg_99_10835_stg_a1_165.m.de;;165;38737;126;9916798
wzg.wzg9-750-mch_c3_107.m.de;WZG_AQ9_750_Mch_107;107;35669;54;9131318
wzg.wzg9-740-mch_w7_42.m.de;WWQ_9740_42;42;35669;28;9131292
wzg.cluster_aq92-510-mch_193.m.de;;193;36002;159;9216671
aq.aq_b2n_006663_mch.m.de;;0;848;180;217268
wzg.wzg_96_142470_lin_blinker_161.m.de;;161;37575;94;9619294
wzg.aqq37_sbg_a2_1.m.de;;1;3152;248;807160
aq.aq99-248-sbg.m.de;;0;38706;71;9908807
wzg.aqb16_mch_a3_35.m.de;;35;3192;145;817297
wzg.wzg99-589-stg_bl1_1.m.de;;1;38746;160;9919136
wzg.wzg_96_139252_mch_a2_2.m.de;;2;37575;19;9619219
wzg.portal_a7_962_719_ulm_c2_73.m.de;;73;2773;73;709961
wzg.wzg_99_9140_sbg_c2_r_163.m.de;;163;38697;244;9906676
wzg.aqq29_sbg_a3_3.m.de;;3;3152;181;807093
wzg.cluster_aq_94_110189_pas_194.m.de;;194;36752;22;9408534
wzg.wzg99-180-sbg_lcd1_97.m.de;AQ99-180-Sbg_97;97;38705;28;9908508
wzg.wzg_9_492226_mch_a1_33.m.de;WZG_AQ_9_492226_Mch_33;33;3586;138;918154
aq.aq_96_160770_lin.m.de;;0;37577;6;9619718
wzg.cluster_aqb20_mch_h_193.m.de;;193;3192;76;817228
aq.aqrg203-mch.m.de;;0;36782;19;9416211
wzg.aqb23_mch_b1_97.m.de;;97;3192;39;817191
wzg.wzg_99_10586_stg_b1_167.m.de;;167;38737;126;9916798
wzg.wzg99-080-sbg_a2_34.m.de;;34;38702;67;9907779
wzg.wzg92-520-mch_a2_34.m.de;;34;36002;145;9216657
wzg.cluster_aq92-572b-mch_195.m.de;WWQ_92572b;195;36001;218;9216474
wzg.hs_96_146166_mch_hs1_129.m.de;;129;37575;178;9619378
wzg.cluster_aq_94_109641_mch_197.m.de;;197;36752;0;9408512
wzg.wzg92-540-mch_c1_105.m.de;;105;36002;90;9216602
wzg.wzgwwq114-pas_w2_2.m.de;;2;36742;192;9406144
wzg.wzg99-670-stg_bl1_1.m.de;AQ99-670-Stg_1;1;38745;132;9918852
wzg.wzg9-700-mch_w8_41.m.de;WWQ_9700_41;41;35668;192;9131200
wzg.cluster_aq_a7_956_569_fue_193.m.de;;193;2811;154;719770
aq.aq92-090-deg.m.de;;0;35962;57;9206329
wzg.wzg_b2n_007379_mch_dlz1_17.m.de;;17;848;188;217276
wzg.aq_a7_958_403_fue_c1_105.m.de;;105;2772;198;709830
wzg.wzg_99a_104508_mch_b2_r_161.m.de;;161;38748;252;9919740
aq.aq_99_25381_stg.m.de;;0;38702;168;9907880
wzg.wzg99-700-stg_a1_1.m.de;;1;38745;57;9918777
aq.aq_96_146350_mch.m.de;;0;37575;186;9619386
wzg.aqq39_sbg_a4_3.m.de;;3;3153;6;807174
aq.aq8-130-mch.m.de;;0;3149;209;806353
wzg.wzg92-584-mch_w6_39.m.de;WWQ_92584_39;39;36001;188;9216444
wzg.wzg_9_488800_mch_b2_98.m.de;WZG_AQ_9_488800_Mch_98;98;3585;227;917987
wzg.cluster_aq9-786-mch_193.m.de;AQ_AQ9_786_Mch_193;193;35669;236;9131500
wzg.wzg_9_485900_nbg_b1_65.m.de;WZG_AQ_9_485900_Nbg_65;65;3546;73;907849
wzg.wzgaq194-mch_w2_2.m.de;WWQ94_194_Mch_2;2;36782;55;9416247
wzg.wzg9-280-nbg_c3_75.m.de;WZG_AQ9_280_Nbg_75;75;35277;238;9031150
wzg.aq_a7_958_403_ulm_c1_73.m.de;;73;2772;197;709829
wzg.wzg_b2n_006045_gap_dlz1_41.m.de;;41;809;150;207254
wzg.wzg_9_511805_mch_w4_229.m.de;WWQ_9590_229;229;3590;68;919108
wzg.wzg_b2n_008648_gap_dlz2_42.m.de;;42;809;189;207293
wzg.wzg92-160-deg_a3_3.m.de;;3;35962;230;9206502
aq.aq_b2n_006337_mch.m.de;;0;848;173;217261
wzg.wzg_9_akneuf_0638_hl_d1_163.m.de;;163;35667;208;9130960
wzg.wzg_96_155060_lin_a1_33.m.de;;33;37576;130;9619586
aq.aq9-780-mch.m.de;;0;35669;97;9131361
wzg.wzg_96_138841_mch_c1_e1_73.m.de;;73;37575;10;9619210
wzg.wzg_99_6570_lin_a2_34.m.de;;34;38697;57;9906489
wzg.wzg9-740-mch_bl1_35.m.de;WWQ_9740_35;35;35669;28;9131292
wzg.portal_a7_957_863_ulm_c1_73.m.de;;73;2772;177;709809
wzg.wzg99-072-stg_w9_42.m.de;WWQ_99072_42;42;38701;222;9907678
aq.aq_96_140915_lin.m.de;;0;37575;58;9619258
wzg.cluster_wwq_9_500693_nbg_194.m.de;;194;3549;24;908568
wzg.wzg8-100-mch_w5_38.m.de;AQ8O_100_Mch_38;38;3150;3;806403
wzg.cluster_aq92-030-deg_196.m.de;;196;35960;254;9206014
wzg.wzg_b2n_006425_mch_dlz1_9.m.de;;9;848;173;217261
wzg.wzg99-714-stg_dlz1_24.m.de;;24;38744;200;9918664
wzg.wzg9-166-nbg_a1_3.m.de;WZG_AQ9_166_Nbg_3;3;35279;46;9031470
wzg.aqq233_sbg_a1_130.m.de;;130;3160;205;809165
wzg.wzg_b2n_006152_mch_dlz2_gv_34.m.de;;34;848;166;217254
wzg.wzg_9_488800_mch_c1_105.m.de;WZG_AQ_9_488800_Mch_105;105;3585;227;917987
wzg.wzg9-155-nbg_b1_65.m.de;WZG_AQ9_155_Nbg_65;65;35279;93;9031517
wzg.wzg92-400-mch_w3_35.m.de;;35;36004;3;9217027
wzg.wzg99-730-stg_b2_66.m.de;;66;38744;16;9918480
aq.aq99-050-sbg.m.de;;0;38700;242;9907442
wzg.cluster_wta_99_as7_150_sz_201.m.de;;201;38696;244;9906420
wzg.wzg99-260-sbg_dlzfs1_34.m.de;;34;38707;6;9908998
aq.wwq_96_171060_mch.m.de;;0;37538;227;9609955
aq.aq_99_4258_sbg.m.de;;0;38735;144;9916304
wzg.cluster_aq92-130-deg_p_194.m.de;;194;35962;145;9206417
aq.aq_a7_949_285_fue.m.de;;0;2810;186;719546
wzg.wzg99-062-sbg_w7_40.m.de;WWQ_99062_40;40;38701;127;9907583
wzg.wzg_99_29220_stg_dlz1_24.m.de;;24;38742;221;9918173
aq.aq_99_924_lin.m.de;;0;38695;149;9906069
wzg.wzg92-588-mch_bl1_33.m.de;WWQ_92588_33;33;36001;173;9216429
wzg.wzg99-810a-r-stg_a1_129.m.de;;129;38741;14;9917710
wzg.wzg_99_27885_stg_a4_4.m.de;;4;38703;99;9908067
wzg.aqb19_mch_a3_35.m.de;;35;3192;93;817245
wzg.wzg9-700-mch_w17_50.m.de;WWQ_9700_50;50;35668;192;9131200
aq.aqb26b_mch_h.m.de;;0;3191;244;817140
aq.aq_9_502250_mch.m.de;;0;3588;113;918641
wzg.cluster_aq_96_144576_mch_196.m.de;;196;37575;161;9619361
wzg.wzg_9_494840_nbg_c2_74.m.de;WZG_AQ_9_494840_Nbg_74;74;3547;252;908284
wzg.wzg_b2n_005695_gap_z131_r_161.m.de;;161;809;145;207249
wzg.wzg_99_32050_stg_a1_1.m.de;;1;38704;152;9908376
wzg.wzg99-q9_sbg_b2_98.m.de;;98;38738;18;9916946
wzg.wzg99-810-stg_a2_2.m.de;;2;38741;20;9917716
wzg.wzg_99_10220_sbg_b1_97.m.de;;97;38698;69;9906757
wzg.wzg_9_akneuf_0840_af_w4_229.m.de;WWQ_9601_229;229;3590;99;919139
wzg.wzg_96_159170_lin_dlz1_gv_1.m.de;;1;37576;227;9619683
wzg.wzgaq11-pas_c1_74.m.de;;74;36742;86;9406038
wzg.wzg99-585-stg_w1_2.m.de;;2;38746;211;9919187
wzg.wzg9-345-nbg_bl1_13.m.de;WWQ_9345_13;13;3541;246;906742
wzg.wzg9-790-mch_a2_34.m.de;WZG_AQ9_790_Mch_34;34;35670;25;9131545
wzg.wzgwwq07-pas_wta4_229.m.de;WWQ94_007_Pas_229;229;36742;111;9406063
wzg.wzg9-860-mch_w5_38.m.de;;38;35670;217;9131737
wzg.cluster_aq99d10_stg_h_196.m.de;;196;38749;182;9919926
wzg.aq_a7_947_495_fue_a1_161.m.de;;161;2810;131;719491
wzg.cluster_aq_b2n_004420_gap_cluster_193.m.de;;193;809;126;207230
wzg.aqq33_sbg_a3_3.m.de;;3;3152;212;807124
wzg.cluster_aq_9_511090_nbg_194.m.de;AQ_AQ_9_511090_Nbg_194;194;3551;19;909075
wzg.cluster_aq_b2n_008531_mch_cluster_196.m.de;;196;848;205;217293
aq.aqb13_mch_h.m.de;;0;3192;183;817335
wzg.aq_a7_958_035_ulm_c1_73.m.de;;73;2772;190;709822
wzg.aq_a7_956_569_fue_b1_97.m.de;;97;2811;154;719770
wzg.wzg_8_12300_mch_sgmcl_194.m.de;;194;3150;15;806415
wzg.wzg92-696-mch_bl1_6.m.de;WWQ_92696_6;6;36000;23;9216023
wzg.aqq65_sbg_c2_74.m.de;;74;3153;124;807292
wzg.wzg92-500-mch_a2_34.m.de;;34;36002;198;9216710
wzg.wzg_95_1990_mch_pw9_9.m.de;;9;37133;32;9506080
wzg.aqb25_mch_c3_107.m.de;;107;3192;8;817160
wzg.wzg9-793-mch_w2_38.m.de;;38;35669;202;9131466
wzg.wzg_b2n_008294_gap_lsa2_166.m.de;;166;809;181;207285
aq.aq_9_489247_nbg.m.de;;0;3546;236;908012
wzg.aqb19_mch_b1_97.m.de;;97;3192;93;817245
wzg.wzg_9_490310_nbg_a2_2.m.de;WZG_AQ_9_490310_Nbg_2;2;3547;32;908064
wzg.wzg9-130-nbg_w5_6.m.de;WWQ_9130_6;6;35279;146;9031570
wzg.wzg_99a_104045_mch_c2_r_163.m.de;;163;38734;18;9915922
wzg.hs_99_11658_stg_hs2_134.m.de;;134;38737;193;9916865
wzg.wzg8-130-mch_w3_36.m.de;AQ8O_130_Mch_36;36;3149;209;806353
wzg.wzg_99_25381_stg_c3_131.m.de;;131;38702;168;9907880
wzg.wzg99-710-stg_c2_74.m.de;;74;38745;4;9918724
aq.wwq_92_eost_0225_xz.m.de;;0;36001;161;9216417
wzg.aqq83_sbg_c2_74.m.de;;74;3153;183;807351
wzg.wzg_b2n_008848_mch_dlz1_gv_33.m.de;;33;848;208;217296
wzg.wzg_b2n_006916_gap_lsa1_169.m.de;;169;809;163;207267
aq.aq9-750-mch.m.de;;0;35669;54;9131318
wzg.wzg9-740-mch_w18_53.m.de;WWQ_9740_53;53;35669;28;9131292
wzg.wzg_9_484325_mch_c2_106.m.de;WZG_AQ_9_484325_Mch_106;106;3585;9;917769
wzg.wzgaq12-pas_a3_3.m.de;;3;36742;105;9406057
wzg.wzgaq01-mch_a1_33.m.de;;33;36782;84;9416276
wzg.wzg_99_ak8_530_be_b1_164.m.de;;164;38697;57;9906489
wzg.wzg_8_7100_stg_b1_97.m.de;;97;3145;10;805130
wzg.wzg_b2n_005800_gap_lsa_l_34.m.de;;34;809;147;207251
wzg.wzg_b2n_006746_gap_lsa_gv_129.m.de;;129;809;163;207267
wzg.wzg_8_11300_stg_b1_97.m.de;;97;3145;88;805208
wzg.wzg_99_28850_sbg-sbg_w1_33.m.de;WWQ99_28850_Sbg_33;33;38703;167;9908135
wzg.wzg99-580-stg_b2_66.m.de;;66;38746;230;9919206
wzg.wzg8-110-mch_w8_41.m.de;AQ8O_110_Mch_41;41;3149;234;806378
wzg.hs_96_140318_lin_hs1_161.m.de;;161;37575;46;9619246
wzg.aqq245_sbg_c1_73.m.de;;73;3161;157;809373
wzg.aqq31a_sbg_pw2_130.m.de;;130;3152;209;807121
wzg.wzg_9_491350_mch_wvlt1_163.m.de;WZG_AQ_9_491350_Mch_163;163;3586;95;918111
wzg.wzg_9_479450_mch_b2_98.m.de;WZG_AQ_9_479450_Mch_98;98;3584;28;917532
wzg.aq_a7_961_045_fue_a1_41.m.de;;41;2812;28;719900
wzg.wzg99-720-stg_a2_2.m.de;;2;38744;97;9918561
wzg.wzg9-610-mch_a3_37.m.de;WZG_AQ9_610_Mch_37;37;35667;224;9130976
wzg.wzg9-760-mch_w18_53.m.de;WWQ_9760_53;53;35669;66;9131330
wzg.cluster_aq99-160-sbg_193.m.de;AQ99-160-Sbg;193;38704;249;9908473
wzg.wzg_b2n_006337_mch_b2_gv_168.m.de;;168;848;173;217261
wzg.wzg_92_3210_mch_w4_229.m.de;WWQ_92321_229;229;36000;85;9216085
wzg.wzg_9_496895_nbg_dlz1_9.m.de;WZG_AQ_9_496895_Nbg_9;9;3548;96;908384
wzg.wzg92-580-mch_b2_98.m.de;;98;36001;211;9216467
wzg.wzg99-305-sbg_b1_164.m.de;;164;38709;5;9909509
wzg.aqq21_sbg_a2_2.m.de;;2;3152;160;807072
wzg.aqb22_mch_a1_33.m.de;;33;3192;52;817204
aq.wwq_a7_960_707_ulm.m.de;;0;2773;18;709906
wzg.wzgaq14-pas_b2_66.m.de;;66;36742;163;9406115
wzg.wzg99-811-stg_c3_75.m.de;;75;38740;193;9917633
wzg.wzg_92_akneuf_1454_um_cl1_193.m.de;WWQ_92_AK_Neuf_1454_UM;193;36001;147;9216403
wzg.wzg_9_502505_nbg_b3_67.m.de;WZG_AQ_9_502505_Nbg_67;67;3549;113;908657
wzg.wzg_9_504520_mch_c2_106.m.de;WZG_AQ_9_504520_Mch_106;106;3588;226;918754
wzg.wzg_99_27814_sbg_a3_35.m.de;;35;38742;107;9918059
aq.aq_99_2700_sbg.m.de;;0;38735;38;9916198
aq.aq99d10_stg_h.m.de;;0;38749;182;9919926
wzg.aqq87_sbg_a2_2.m.de;;2;3153;198;807366
aq.aq_b2n_007858_gap.m.de;;0;809;172;207276
aq.aq9-830-mch.m.de;;0;35670;125;9131645
wzg.wzg_9_502250_mch_a4_36.m.de;WZG_AQ_9_502250_Mch_36;36;3588;113;918641
wzg.wzg9-210-nbg_c1_73.m.de;WZG_AQ9_210_Nbg_73;73;35278;174;9031342
wzg.aqb27_mch_c2_106.m.de;;106;3191;236;817132
wzg.aqq257_sbg_a2_2.m.de;;2;3162;109;809581
wzg.aq_a7_956_569_fue_a2_34.m.de;;34;2811;154;719770
wzg.wzg_99_18185_stg_w5_229.m.de;WWQ_99.X2_229;229;38739;165;9917349
wzg.cluster_aq92-080-deg_194.m.de;;194;35962;18;9206290
wzg.wzg99-532-stg_c1_73.m.de;;73;38748;154;9919642
wzg.wwq_a7_944_025_fue_pw1_33.m.de;;33;2810;24;719384
wzg.wzg_9_485900_nbg_c2_74.m.de;WZG_AQ_9_485900_Nbg_74;74;3546;73;907849
wzg.wzg8-140-mch_w2_35.m.de;AQ8O_140_Mch_35;35;3149;180;806324
wzg.aqq67_sbg_c1_73.m.de;;73;3153;135;807303
wzg.cluster_aq9-170-nbg_194.m.de;AQ_AQ9_170_Nbg_194;194;35278;255;9031423
wzg.cluster_aq99-264-sbg_193.m.de;;193;38707;58;9909050
wzg.wwq_a7_959_514_fue_pw1_33.m.de;;33;2811;245;719861
wzg.aqb23_mch_a2_34.m.de;;34;3192;39;817191
wzg.wzg_99_asash_0930_nz_w1_129.m.de;;129;38743;3;9918211
wzg.aq_a7_956_719_fue_bl1_57.m.de;;57;2811;159;719775
wzg.cluster_aq_96_159650_lin_193.m.de;;193;37576;234;9619690
wzg.aqq265_mch_b1_97.m.de;;97;3163;2;809730
wzg.cluster_aq_b2n_009400_mch_cluster_194.m.de;;194;848;216;217304
wzg.wzg99-811-stg_a1_1.m.de;;1;38740;193;9917633
wzg.cluster_aq_99_4932_lin_197.m.de;;197;38696;209;9906385
wzg.wzg_96_154250_lin_dlz2_33.m.de;;33;37576;102;9619558
wzg.wzg_96_154790_lin_z131_b_l_162.m.de;;162;37576;124;9619580
wzg.wzg8-110-mch_w1_34.m.de;AQ8O_110_Mch_34;34;3149;234;806378
wzg.wzg99-650-stg_w3_4.m.de;AQ99-650-Stg_4;4;38745;163;9918883
wzg.wzg9-650-mch_a4_36.m.de;WZG_AQ9_650_Mch_36;36;35668;62;9131070
wzg.aqq61_sbg_a3_3.m.de;;3;3153;97;807265
wzg.wzg_96_160972_lin_z131_z501_bl_r_165.m.de;;165;37577;11;9619723
wzg.aqq215_mch_e_c1_166.m.de;;166;3199;66;819010
wzg.wzg_b2n_006337_mch_b1_gv_167.m.de;;167;848;173;217261
wzg.wzgaq06-mch_dlzfs2_42.m.de;;42;36781;192;9416128
wzg.cluster_aqq209_mch_h_193.m.de;;193;3199;21;818965
aq.aq_9_496600_mch.m.de;;0;3587;95;918367
wzg.aqq279_mch_c1_165.m.de;;165;3202;165;819877
wzg.wzg_99_26040_stg_wta1_1.m.de;;1;38702;217;9907929
wzg.aqb22_mch_b1_97.m.de;;97;3192;52;817204
wzg.wzg8-130-mch_cl1_193.m.de;AQ8O_130_Mch;193;3149;209;806353
wzg.wzg_b2n_008067_mch_lsa2_132.m.de;;132;848;197;217285
wzg.wzg99-635-stg_w14_15.m.de;AQ99-635-Stg_15;15;38745;213;9918933
wzg.wzg99-635-stg_w2_3.m.de;AQ99-635-Stg_3;3;38745;213;9918933
wzg.cluster_aq_96_147221_lin_193.m.de;;193;37575;205;9619405
wzg.aqq231_mch_b1_97.m.de;;97;3199;210;819154
wzg.aqb18_mch_c2_106.m.de;;106;3192;113;817265
wzg.wzg9-600-mch_c2_106.m.de;WZG_AQ9_600_Mch_106;106;35667;178;9130930
wzg.aqq255_sbg_c1_73.m.de;;73;3162;45;809517
wzg.wzg_96_153728_lin_dlz2_gv_18.m.de;;18;37576;102;9619558
wzg.wzgaq117-pas_c1_73.m.de;;73;36742;248;9406200
wzg.cluster_aq99-732-stg_194.m.de;;194;38743;227;9918435
wzg.wzg99-220-sbg_w1_33.m.de;AQ99-220-Sbg_33;33;38705;224;9908704
wzg.wzg_99_11964_stg_b4_l_130.m.de;;130;38737;214;9916886
wzg.cluster_aq99-845-stg_194.m.de;;194;38734;132;9916036
wzg.cluster_wwq_9_491125_nbg_194.m.de;;194;3547;76;908108
wzg.aqq63_sbg_c1_73.m.de;;73;3153;115;807283
wzg.wzg99-630-stg_w12_13.m.de;AQ99-630-Stg_13;13;38746;20;9918996
wzg.wzg_9_496895_nbg_b1_65.m.de;WZG_AQ_9_496895_Nbg_65;65;3548;96;908384
wzg.wzg9-670-mch_b2_98.m.de;WZG_AQ9_670_Mch_98;98;35668;116;9131124
wzg.wzg99-620-stg_a4_5.m.de;;5;38746;35;9919011
wzg.aqq29_sbg_b3_67.m.de;;67;3152;181;807093
wzg.aq_a7_962_404_fue_b1_163.m.de;;163;2773;72;709960
wzg.wzg_8_5050_stg_a1_33.m.de;;33;3144;229;805093
wzg.wzg99-070-sbg_a5_37.m.de;;37;38701;203;9907659
wzg.wzg99-630-stg_w10_11.m.de;AQ99-630-Stg_11;11;38746;20;9918996
wzg.wzg_99_25600_stg_wta1_1.m.de;;1;38702;184;9907896
wzg.hs_r200_000022_gap_hs1_166.m.de;;166;809;61;207165
wzg.wzg_99_29220_stg_b3_67.m.de;;67;38742;221;9918173
wzg.aq_a7_962_044_ulm_c1_133.m.de;;133;2812;62;719934
wzg.wzg_99_5430_sbg_c1_73.m.de;;73;38735;242;9916402
wzg.wzg9-350-nbg_a1_1.m.de;WZG_AQ9_350_Nbg_1;1;35277;100;9031012
wzg.wzg9-140-nbg_w3_4.m.de;WWQ_9140_4;4;35279;203;9031627
wzg.aqq229_sbg_c1_73.m.de;;73;3160;180;809140
wzg.wzg_9_504515_nbg_dlz1_1.m.de;WZG_AQ_9_504515_Nbg_1;1;3549;211;908755
aq.aq92-572b-mch.m.de;;0;36001;218;9216474
wzg.wzg_99_26545_stg_pw1_136.m.de;;136;38702;255;9907967
wzg.wzg_99_8468_sbg_c3_l_132.m.de;;132;38736;209;9916625
wzg.wzg_b2n_007213_gap_dlz2_gv_18.m.de;;18;809;163;207267
aq.aq99-830-stg.m.de;;0;38739;236;9917420
wzg.aq_a7_962_044_fue_c1_165.m.de;;165;2812;61;719933
wzg.wzg_96_160972_lin_b2_98.m.de;;98;37577;11;9619723
wzg.wzg_b2n_006796_gap_a1_gv_131.m.de;;131;809;163;207267
aq.aq_96_168238_mch.m.de;;0;37538;161;9609889
wzg.wzg_99_asash_0530_am_w1_33.m.de;WWQ99_ASAsh_0530_AM_33;33;38703;239;9908207
wzg.wzg_9_492226_mch_wvlt1_163.m.de;WZG_AQ_9_492226_Mch_163;163;3586;138;918154
wzg.wzgaq117-pas_rgl_130.m.de;;130;36742;248;9406200
wzg.aqq209_mch_a1_33.m.de;;33;3199;21;818965
wzg.wzg99-9-b10-stg_b1_65.m.de;;65;38741;146;9917842
wzg.wzg_99a_103808_mch_bl1_r_165.m.de;;165;38748;229;9919717
aq.aq_b2n_007958_gap.m.de;;0;809;181;207285
wzg.wzg92-580-mch_c2_106.m.de;;106;36001;211;9216467
aq.aq_9_500994_nbg.m.de;;0;3549;39;908583
wzg.aq_a8o_54950_sbg_gra1_1.m.de;;1;3154;12;807436
wzg.aqq261_sbg_a2_2.m.de;;2;3162;202;809674
wzg.wzg_99_25130_stg_pw2_134.m.de;;134;38702;150;9907862
wzg.cluster_aq_99_30450_stg_194.m.de;;194;38743;49;9918257
wzg.wzg_9_480000_nbg_a3_3.m.de;WZG_AQ_9_480000_Nbg_3;3;3545;42;907562
wzg.aqq45b_sbg_w5_5.m.de;;5;3153;25;807193
aq.aq_a7_959_720_ulm.m.de;;0;2772;237;709869
wzg.wzg99-270-sbg_a1_33.m.de;;33;38707;122;9909114
wzg.wta_96_143879_mch_wta1_129.m.de;;129;37575;127;9619327
wzg.wzgaq13-pas_c2_74.m.de;;74;36742;125;9406077
aq.aq92-080-deg.m.de;;0;35962;18;9206290
wzg.wzg99-700-stg_a2_2.m.de;;2;38745;57;9918777
wzg.wzg_b17_780_0520_aug_b2_66.m.de;;66;6704;180;1716404
wzg.wzg99-210-sbg_c2_106.m.de;;106;38705;187;9908667
wzg.wzg9-760-mch_w21_56.m.de;WWQ_9760_56;56;35669;66;9131330
wzg.wzg_b2n_008144_gap_dlz2_42.m.de;;42;809;181;207285
wzg.cluster_aq_9_484470_nbg_194.m.de;AQ_AQ_9_484470_Nbg_194;194;3546;3;907779
wzg.wzg_r120_000026_gap_lsa_r_163.m.de;;163;809;62;207166
wzg.wzg_b2n_007492_gap_lsa2_164.m.de;;164;809;172;207276
wzg.wzg_b2n_006277_mch_dlz1_gv_49.m.de;;49;848;173;217261
wzg.aq_94_108895_mch_a2_34.m.de;;34;36791;7;9418503
wzg.cluster_aq_96_145456_lin_193.m.de;;193;37575;161;9619361
wzg.aqq215_mch_a2_34.m.de;;34;3199;66;819010
wzg.wzg9-788-mch_a2_36.m.de;WZG_AQ9_788_Mch_36;36;35669;236;9131500
wzg.cluster_aqq263_mch_e_193.m.de;;193;3202;0;819712
wzg.wzg92-220-deg_bl2_4.m.de;;4;35963;114;9206642
wzg.cluster_aq_b471_25165_dah_193.m.de;;193;40902;113;10471025
wzg.wzg_9_498180_nbg_dlz1_9.m.de;WZG_AQ_9_498180_Nbg_9;9;3548;159;908447
aq.aq99-187a-sbg.m.de;;0;38705;50;9908530
wzg.wzg9-360-nbg_b2_66.m.de;WZG_AQ9_360_Nbg_66;66;35277;63;9030975
wzg.wzg9-328-nbg_bl1_13.m.de;WWQ_9328_13;13;3541;221;906717
wzg.wzg9-345-nbg_w2_2.m.de;WWQ_9345_2;2;3541;246;906742
wzg.dlz_96_140345_mch_dlz1_gv_41.m.de;;41;37575;46;9619246
aq.aq_92_3210_mch.m.de;;0;36000;85;9216085
wzg.wzg92-230-deg_a2_2.m.de;;2;35963;130;9206658
wzg.wzg_99_asash_0530_am_wta1_34.m.de;WWQ99_ASAsh_0530_AM_34;34;38703;239;9908207
wzg.wzg9-328-nbg_w7_7.m.de;WWQ_9328_7;7;3541;221;906717
wzg.aqq261_mch_a2_34.m.de;;34;3162;202;809674
wzg.wzg92-080-deg_b1_65.m.de;;65;35962;18;9206290
wzg.wzg99-150-sbg_a4_36.m.de;;36;38704;181;9908405
